"pub_date","date_type","href","title","lan"
"01.03.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMjU=.html","Leitfaden Jahreszahlen Effizienzsteigerungen","DE"
"01.03.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNjQ3Nw==.html","Der jährliche Kälte-Check","DE"
"01.03.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMjY=.html","Leitfaden früherer Massnahmen Effizienzsteigerungen","DE"
"01.03.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNjQ3OA==.html","Leitfaden mit Massnahmen zur Optimierung von Kälteanlagen","DE"
"01.03.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNjQ3MQ==.html","Bärenstark! So einfach senken Sie Ihre Kosten fürs Kühlen","DE"
"28.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvOTAwMw==.html","Richtlinie über den Vollzug der Marktprämie","DE"
"28.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIxOTA=.html","Zwischenverfügung Ergebnis der Vollständigkeitsprüfung betreffend die Rahmenbewilligungsgesuchsunterlagen für eine Brennelementverpackungsanlage","DE"
"27.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMzk=.html","Gemeinden initiieren Klimadialog","DE"
"27.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwNDI=.html","Karosserie- und Lackbetriebe","DE"
"27.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIxMTk=.html","Beirat Entsorgung – Jahresbericht 2024","DE"
"27.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIxOTI=.html","Stellungnahme des BAFU - Nagra: Verpackungsanlagen Würenlingen, Rahmenbewilligungsverfahren, mit UVP, UVB, Vollständigkeitsprüfung","DE"
"21.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMzc=.html","Erläuterungen zur Berechnung der kalkulatorischen Zinssätze im Jahr 2025 zu den Förderinstrumenten für die Produktion aus erneuerbaren Energien im Rahmen der Energiestrategie 2050","DE"
"21.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMzg=.html","Erläuterungen zur Berechnung des kalkulatorischen Zinssatzes gemäss Artikel 13 Absatz 3 Buchstabe b der Stromversorgungsverordnung (StromVV) für das Tarifjahr 2026","DE"
"20.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZW4vcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMzY=.html","EES Call 2023-2024: Projects recommended for a research grant (by alphabetical order of main contact person)","EN"
"20.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE2MjE=.html","Areale und Quartiere","DE"
"20.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwNTA=.html","Bedarfsanalyse: Weiterbildungsangebote zur ökologischen Nachhaltigkeit in der Tech-Branche","DE"
"18.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTExODU=.html","Investitionsbeiträge für Klein- und Grosswasserkraftanlagen","DE"
"18.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIxODc=.html","Stellungnahme des ARE - Rahmenbewilligungsgesuch GTL: Vollständigkeitsprüfung betreffend den Bericht über die Abstimmung mit der Raumplanung","DE"
"18.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIxOTE=.html","Stellungnahme des ARE - Rahmenbewilligungsgesuch BEVA: Vollständigkeitsprüfung betreffend den Bericht über die Abstimmung mit der Raumplanung","DE"
"14.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMTg=.html","Ausschreibung Programmträgerschaft Branchenprogramm Ladeinfrastruktur für E-LKW gestützt auf Art. 6 Klimaschutzgesetz KlG","DE"
"14.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5Njc=.html","Netto-Null-Fahrpläne","DE"
"13.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMzE=.html","Fünfzehnte Wettbewerbliche Ausschreibungen 2024 – Geförderte Projekte 2024","DE"
"12.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE3NTM=.html","Leitfaden Wirtschaftlichkeitsbewertung für PV-Grossanlagen","DE"
"12.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTEyNjI=.html","Glossar der Elektromobilität","DE"
"12.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMjg=.html","Festlegung der für die Nutzung der Wasserkraft geeigneten Gewässerstrecken im kantonalen Richtplan","DE"
"07.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNzIzOA==.html","Förderung von Photovoltaikanlagen - Einmalvergütung, gleitende Marktprämie und Boni","DE"
"06.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMjM=.html","Homeoffice spart Energie – oder?","DE"
"06.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMjQ=.html","Wärmepumpen: KI erkennt Ineffizienz","DE"
"06.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMjc=.html","Webinar: Direkteingabe Fördergesuche","DE"
"05.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE4NDE=.html","Zertifizierung von PinCH-Beratern und -Beraterinnen","DE"
"05.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTAzOTc=.html","Förderbeiträge für Grob- und Pinch-Analysen","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNjQ4MQ==.html","Leistungsgarantie Kälteanlagen","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMDE=.html","BFE Facts & Figures 2025","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNTg2OQ==.html","Optimierung von Kälteanlagen: Massnahmen und Potenziale","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvOTMz.html","Leitfaden Stromkennzeichnung","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvOTc1Mg==.html","Free-Cooling: Gute Lösungen brauchen Köpfchen","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvODcxMA==.html","Kältemittel-Fibel für HLK-Fachleute","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNjkwNQ==.html","Die teuersten Bauherrenfallen und was man dagegen tun kann","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNjY3Mg==.html","Steigern Sie Ihren Erfolg mit der Leistungsgarantie Kälteanlagen","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvODc5Ng==.html","Streikt ihre Klimaanlage?","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvODc0Ng==.html","Fördermöglichkeiten für Bildungsangebote im Bereich der Energieeffizienz und erneuerbaren Energien","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvOTM4MQ==.html","Rundum Zufrieden mit der neuen Kälteanlage","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNjQ4Mg==.html","Grundlagendokument zur Leistungsgarantie Kälteanlagen","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvOTU4Mg==.html","Gepflegte Klimaanlagen arbeiten zuverlässig und störungsarm","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTAwNg==.html","Organigramm des Bundesamtes für Energie","DE"
"01.02.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwNDE=.html","Zentrale Datenplattform für den Stromsektor: Vorgaben zur Gesuchstellung","DE"
"31.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMjE=.html","Webinar zu KLG-Call: CO2-Entnahme & -Speicherung inkl. Sektorkopplung","DE"
"29.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMjI=.html","Klima- und Innovationsgesetz: Allgemeine Einführung","DE"
"27.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZnIvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwNzU=.html","Rapport d’activité 2023-2024","FR"
"23.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwNzY=.html","Strategie und Umsetzung Solarbildung Schweiz 2024 – 2030: Detailbeschriebe prioritärer Massnahmen","DE"
"21.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMTU=.html","EVU-Benchmarking - Ergebnisse 2023/24","DE"
"17.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMTM=.html","Facts & Figures TEST","DE"
"15.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE3Mzk=.html","Einfach Kosten & Energie sparen","DE"
"15.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMDM=.html","Projektausschreibung nach Artikel 6 Klima- und Innovationsgesetz","DE"
"10.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMDA=.html","Vorgezogener Heizgruppenersatz Effizienzpotenziale erschliessen","DE"
"09.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5OTQ=.html","Portraits der Gewinner Watt d","DE"
"07.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5OTU=.html","EVU-Benchmarking 2024: So schneiden die Energieversorgungsunternehmen ab","DE"
"06.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNzAzMw==.html","Publikationsliste Energiestatistiken BFE 2025","DE"
"06.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIxNTg=.html","Kaufentscheid: Wann es sich lohnt, auf ein Elektroauto umzusteigen","DE"
"01.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5Nzk=.html","CO2-Emissionsvorschriften für Neuwagen: Antrag auf Abtretung gemäss Art. 22a der CO2-Verordnung","DE"
"01.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMjA=.html","Elektromobilität für Gemeinden","DE"
"01.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5Njk=.html","Risikoabsicherungen für thermische Netze und thermische Langzeitspeicher","DE"
"01.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE3MjA=.html","Stand der Wasserkraftnutzung in der Schweiz 31. Dezember 2024","DE"
"01.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZnIvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwNTQ=.html","Processus de planification de chauffage à distance: entre opportunités et contraintes","FR"
"01.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5ODM=.html","Leistungsvereinbarung UVEK-BFE 2025","DE"
"01.01.2025","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwNTM=.html","éco21: Energieeinsparungen für Hausbesitzer und Unternehmen","DE"
"31.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTEzNzc=.html","Energieinhalte Stauseen der Schweiz 2024","DE"
"30.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE2MDc=.html","Füllungsgrad der Speicherseen 2024, Sonntag 24h, Wochenbericht Speicherinhalt","DE"
"20.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE2ODM=.html","Objektblatt 701.1 Leitungszug Tinizong-Löbbia, Leitungsabschnitt Tinizong-Marmorera","DE"
"20.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE2ODI=.html","Objektblatt 701.1 Leitungszug Tinizong-Löbbia, Leitungsabschnitt Tinizong-Marmorera","DE"
"20.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvOTk1Mg==.html","Vollzugsweisung zur Einreichung und Evaluation von Gesuchen um Finanzhilfe für Energieforschungs-, Pilot- und Demonstrationsprojekte sowie Bewilligung für Sandbox-Projekte","DE"
"20.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvaXQvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE1MDc=.html","109 Linea All’Acqua – Vallemaggia – Magadino","IT"
"20.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvaXQvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE1MDg=.html","109 Linea All’Acqua – Vallemaggia – Magadino","IT"
"20.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5OTA=.html","Richtlinie: Zugelassene Zertifizierungssysteme für ausländische erneuerbare Gaszertifikate","DE"
"19.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvNjAwMA==.html","Übersicht SGT. Aufgaben und Mitglieder der Gremien des Standortauswahlverfahrens","DE"
"19.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5ODQ=.html","Wasserstofftank für den mobilen Einsatz","DE"
"18.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5ODE=.html","Gesuch um Projektierungsbeitrag für Windenergieanlage(n)","DE"
"18.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMTQ=.html","Effizienzanforderungen für lokale Raumheizgeräte (LSH) und Raumklimageräte (RAC)","DE"
"13.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5ODk=.html","Wasserstoffstrategie für die Schweiz","DE"
"09.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NzA=.html","Ein Gewinn für Sie und die Umwelt","DE"
"09.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMTI=.html","Informationsveranstaltung Waldshut vom 9. Dezember 2024","DE"
"05.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NjY=.html","Batterien, reduziert auf das Wesentliche","DE"
"05.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NzY=.html","Informationen aus erster Hand","DE"
"03.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIwMTE=.html","Informationsveranstaltung Brugg vom 3. Dezember 2024","DE"
"01.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5ODU=.html","Methodenbericht Ex-post-Analysen Energieverbrauch: Dokumentation des Modells für den Sektor Private Haushalte","DE"
"01.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTEyNTk=.html","FAQ Plug&Play-Photovoltaikanlagen","DE"
"01.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NzQ=.html","Energiestrategie 2050 - Monitoring-Bericht 2024 - Langfassung","DE"
"01.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTIxMTQ=.html","Konzept Photovoltaik-Förderung und Nutzungsstrategie Photovoltaik Potenziale","DE"
"01.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5NzM=.html","Energiestrategie 2050 - Monitoring-Bericht 2024 - Kurzfassung","DE"
"01.12.2024","pdf","/bfe/de/home/news-und-medien/publikationen.exturl.html/aHR0cHM6Ly9wdWJkYi5iZmUuYWRtaW4uY2gvZGUvcHVibGljYX/Rpb24vZG93bmxvYWQvMTE5ODY=.html","Methodenbericht Ex-post-Analysen Energieverbrauch: Dokumentation des Modells für den Sektor Dienstleistungen","DE"
